Train: total=51501 -> class0=26021, class1=25480
Test:  total=17166 -> class0=8673, class1=8493
Train class0 ratio = 75.00%
Train class1 ratio = 75.00%
Enter the number of hidden layers: 2
Enter the number of neurons in hidden layer 1: 32
Enter the number of neurons in hidden layer 2: 16
Iter 469   J = 0.63188   Acc_train = 64.7832 %
Iter 470   J = 0.63177   Acc_train = 64.8046 %
Iter 471   J = 0.63165   Acc_train = 64.8123 %
Iter 472   J = 0.63153   Acc_train = 64.8415 %
Iter 473   J = 0.63141   Acc_train = 64.8531 %
Iter 474   J = 0.63129   Acc_train = 64.8764 %
Iter 475   J = 0.63117   Acc_train = 64.8978 %
Iter 476   J = 0.63106   Acc_train = 64.8997 %
Iter 477   J = 0.63094   Acc_train = 64.9191 %
Iter 478   J = 0.63082   Acc_train = 64.9172 %
Iter 479   J = 0.6307   Acc_train = 64.9191 %
Iter 480   J = 0.63058   Acc_train = 64.9366 %
Iter 481   J = 0.63047   Acc_train = 64.9463 %
Iter 482   J = 0.63035   Acc_train = 64.9677 %
Iter 483   J = 0.63023   Acc_train = 64.9987 %
Iter 484   J = 0.63011   Acc_train = 65.0182 %
Iter 485   J = 0.63   Acc_train = 65.0434 %
Iter 486   J = 0.62988   Acc_train = 65.0686 %
Iter 487   J = 0.62976   Acc_train = 65.0745 %
Iter 488   J = 0.62964   Acc_train = 65.0978 %
Iter 489   J = 0.62953   Acc_train = 65.1269 %
Iter 490   J = 0.62941   Acc_train = 65.1502 %
Iter 491   J = 0.62929   Acc_train = 65.1735 %
Iter 492   J = 0.62918   Acc_train = 65.2104 %
Iter 493   J = 0.62906   Acc_train = 65.2395 %
Iter 494   J = 0.62894   Acc_train = 65.2531 %
Iter 495   J = 0.62883   Acc_train = 65.2609 %
Iter 496   J = 0.62871   Acc_train = 65.2842 %
Iter 497   J = 0.6286   Acc_train = 65.3055 %
Iter 498   J = 0.62848   Acc_train = 65.3424 %
Iter 499   J = 0.62836   Acc_train = 65.3541 %
Iter 500   J = 0.62825   Acc_train = 65.3638 %
Iter 501   J = 0.62813   Acc_train = 65.3618 %
Iter 502   J = 0.62802   Acc_train = 65.3871 %
Iter 503   J = 0.6279   Acc_train = 65.4084 %
Iter 504   J = 0.62779   Acc_train = 65.4162 %
Iter 505   J = 0.62767   Acc_train = 65.4259 %
Iter 506   J = 0.62755   Acc_train = 65.4356 %
Iter 507   J = 0.62744   Acc_train = 65.4609 %
Iter 508   J = 0.62732   Acc_train = 65.49 %
Iter 509   J = 0.62721   Acc_train = 65.4939 %
Iter 510   J = 0.62709   Acc_train = 65.4997 %
Iter 511   J = 0.62698   Acc_train = 65.5191 %
Iter 512   J = 0.62686   Acc_train = 65.5133 %
Iter 513   J = 0.62675   Acc_train = 65.523 %
Iter 514   J = 0.62664   Acc_train = 65.5424 %
Iter 515   J = 0.62652   Acc_train = 65.5618 %
Iter 516   J = 0.62641   Acc_train = 65.5774 %
Iter 517   J = 0.62629   Acc_train = 65.5929 %
Iter 518   J = 0.62618   Acc_train = 65.6317 %
Iter 519   J = 0.62606   Acc_train = 65.6512 %
Iter 520   J = 0.62595   Acc_train = 65.657 %
Iter 521   J = 0.62584   Acc_train = 65.6589 %
Iter 522   J = 0.62572   Acc_train = 65.6686 %
Iter 523   J = 0.62561   Acc_train = 65.6822 %
Iter 524   J = 0.62549   Acc_train = 65.7055 %
Iter 525   J = 0.62538   Acc_train = 65.7094 %
Iter 526   J = 0.62527   Acc_train = 65.7191 %
Iter 527   J = 0.62515   Acc_train = 65.7405 %
Iter 528   J = 0.62504   Acc_train = 65.7346 %
Iter 529   J = 0.62493   Acc_train = 65.7424 %
Iter 530   J = 0.62481   Acc_train = 65.7482 %
Iter 531   J = 0.6247   Acc_train = 65.7599 %
Iter 532   J = 0.62459   Acc_train = 65.7774 %
Iter 533   J = 0.62447   Acc_train = 65.8084 %
Iter 534   J = 0.62436   Acc_train = 65.8259 %
Iter 535   J = 0.62425   Acc_train = 65.824 %
Iter 536   J = 0.62413   Acc_train = 65.8298 %
Iter 537   J = 0.62402   Acc_train = 65.8376 %
Iter 538   J = 0.62391   Acc_train = 65.8589 %
Iter 539   J = 0.6238   Acc_train = 65.8589 %
Iter 540   J = 0.62368   Acc_train = 65.8647 %
Iter 541   J = 0.62357   Acc_train = 65.8706 %
Iter 542   J = 0.62346   Acc_train = 65.8803 %
Iter 543   J = 0.62335   Acc_train = 65.8628 %
Iter 544   J = 0.62324   Acc_train = 65.8647 %
Iter 545   J = 0.62312   Acc_train = 65.8609 %
Iter 546   J = 0.62301   Acc_train = 65.8764 %
Iter 547   J = 0.6229   Acc_train = 65.8861 %
Iter 548   J = 0.62279   Acc_train = 65.8997 %
Iter 549   J = 0.62268   Acc_train = 65.9075 %
Iter 550   J = 0.62256   Acc_train = 65.8997 %
Iter 551   J = 0.62245   Acc_train = 65.9172 %
Iter 552   J = 0.62234   Acc_train = 65.9327 %
Iter 553   J = 0.62223   Acc_train = 65.9599 %
Iter 554   J = 0.62212   Acc_train = 65.9754 %
Iter 555   J = 0.62201   Acc_train = 65.9832 %
Iter 556   J = 0.6219   Acc_train = 66.0026 %
Iter 557   J = 0.62179   Acc_train = 66.0162 %
Iter 558   J = 0.62167   Acc_train = 66.0298 %
Iter 559   J = 0.62156   Acc_train = 66.0356 %
Iter 560   J = 0.62145   Acc_train = 66.0376 %
Iter 561   J = 0.62134   Acc_train = 66.0511 %
Iter 562   J = 0.62123   Acc_train = 66.0725 %
Iter 563   J = 0.62112   Acc_train = 66.0861 %
Iter 564   J = 0.62101   Acc_train = 66.1016 %
Iter 565   J = 0.6209   Acc_train = 66.1346 %
Iter 566   J = 0.62079   Acc_train = 66.1405 %
Iter 567   J = 0.62068   Acc_train = 66.1385 %
Iter 568   J = 0.62057   Acc_train = 66.1638 %
Iter 569   J = 0.62046   Acc_train = 66.1832 %
Iter 570   J = 0.62035   Acc_train = 66.1929 %
Iter 571   J = 0.62024   Acc_train = 66.2356 %
Iter 572   J = 0.62013   Acc_train = 66.2473 %
Iter 573   J = 0.62002   Acc_train = 66.255 %
Iter 574   J = 0.61991   Acc_train = 66.2667 %
Iter 575   J = 0.6198   Acc_train = 66.2841 %
Iter 576   J = 0.61969   Acc_train = 66.2939 %
Iter 577   J = 0.61958   Acc_train = 66.3133 %
Iter 578   J = 0.61947   Acc_train = 66.3288 %
Iter 579   J = 0.61936   Acc_train = 66.3308 %
Iter 580   J = 0.61925   Acc_train = 66.3424 %
Iter 581   J = 0.61914   Acc_train = 66.3638 %
Iter 582   J = 0.61903   Acc_train = 66.3696 %
Iter 583   J = 0.61892   Acc_train = 66.3871 %
Iter 584   J = 0.61881   Acc_train = 66.3987 %
Iter 585   J = 0.6187   Acc_train = 66.3987 %
Iter 586   J = 0.61859   Acc_train = 66.4045 %
Iter 587   J = 0.61848   Acc_train = 66.4162 %
Iter 588   J = 0.61838   Acc_train = 66.424 %
Iter 589   J = 0.61827   Acc_train = 66.4375 %
Iter 590   J = 0.61816   Acc_train = 66.457 %
Iter 591   J = 0.61805   Acc_train = 66.4628 %
Iter 592   J = 0.61794   Acc_train = 66.488 %
Iter 593   J = 0.61783   Acc_train = 66.4997 %
Iter 594   J = 0.61772   Acc_train = 66.5288 %
Iter 595   J = 0.61761   Acc_train = 66.5172 %
Iter 596   J = 0.61751   Acc_train = 66.523 %
Iter 597   J = 0.6174   Acc_train = 66.5288 %
Iter 598   J = 0.61729   Acc_train = 66.5346 %
Iter 599   J = 0.61718   Acc_train = 66.554 %
Iter 600   J = 0.61707   Acc_train = 66.5521 %
Iter 601   J = 0.61696   Acc_train = 66.5676 %
Iter 602   J = 0.61686   Acc_train = 66.5735 %
Iter 603   J = 0.61675   Acc_train = 66.589 %
Iter 604   J = 0.61664   Acc_train = 66.6006 %
Iter 605   J = 0.61653   Acc_train = 66.6123 %
Iter 606   J = 0.61642   Acc_train = 66.6278 %
Iter 607   J = 0.61631   Acc_train = 66.6356 %
Iter 608   J = 0.61621   Acc_train = 66.6608 %
Iter 609   J = 0.6161   Acc_train = 66.657 %
Iter 610   J = 0.61599   Acc_train = 66.6725 %
Iter 611   J = 0.61588   Acc_train = 66.6803 %
Iter 612   J = 0.61578   Acc_train = 66.6977 %
Iter 613   J = 0.61567   Acc_train = 66.7094 %
Iter 614   J = 0.61556   Acc_train = 66.7288 %
Iter 615   J = 0.61545   Acc_train = 66.7307 %
Iter 616   J = 0.61535   Acc_train = 66.7346 %
Iter 617   J = 0.61524   Acc_train = 66.7385 %
Iter 618   J = 0.61513   Acc_train = 66.7327 %
Iter 619   J = 0.61502   Acc_train = 66.7482 %
Iter 620   J = 0.61492   Acc_train = 66.7521 %
Iter 621   J = 0.61481   Acc_train = 66.756 %
Iter 622   J = 0.6147   Acc_train = 66.7909 %
Iter 623   J = 0.61459   Acc_train = 66.7909 %
Iter 624   J = 0.61449   Acc_train = 66.7948 %
Iter 625   J = 0.61438   Acc_train = 66.8181 %
Iter 626   J = 0.61427   Acc_train = 66.8181 %
Iter 627   J = 0.61417   Acc_train = 66.8298 %
Iter 628   J = 0.61406   Acc_train = 66.8337 %
Iter 629   J = 0.61395   Acc_train = 66.8453 %
Iter 630   J = 0.61385   Acc_train = 66.855 %
Iter 631   J = 0.61374   Acc_train = 66.8628 %
Iter 632   J = 0.61363   Acc_train = 66.8919 %
Iter 633   J = 0.61353   Acc_train = 66.8977 %
Iter 634   J = 0.61342   Acc_train = 66.9016 %
Iter 635   J = 0.61331   Acc_train = 66.921 %
Iter 636   J = 0.61321   Acc_train = 66.9366 %
Iter 637   J = 0.6131   Acc_train = 66.9502 %
Iter 638   J = 0.61299   Acc_train = 66.9618 %
Iter 639   J = 0.61289   Acc_train = 66.9773 %
Iter 640   J = 0.61278   Acc_train = 66.9987 %
Iter 641   J = 0.61267   Acc_train = 67.0103 %
Iter 642   J = 0.61257   Acc_train = 67.0201 %
Iter 643   J = 0.61246   Acc_train = 67.0239 %
Iter 644   J = 0.61235   Acc_train = 67.0356 %
Iter 645   J = 0.61225   Acc_train = 67.0317 %
Iter 646   J = 0.61214   Acc_train = 67.055 %
Iter 647   J = 0.61204   Acc_train = 67.0686 %
Iter 648   J = 0.61193   Acc_train = 67.0997 %
Iter 649   J = 0.61182   Acc_train = 67.1074 %
Iter 650   J = 0.61172   Acc_train = 67.121 %
Iter 651   J = 0.61161   Acc_train = 67.123 %
Iter 652   J = 0.61151   Acc_train = 67.1385 %
Iter 653   J = 0.6114   Acc_train = 67.1463 %
Iter 654   J = 0.61129   Acc_train = 67.1521 %
Iter 655   J = 0.61119   Acc_train = 67.1715 %
Iter 656   J = 0.61108   Acc_train = 67.1851 %
Iter 657   J = 0.61098   Acc_train = 67.1948 %
Iter 658   J = 0.61087   Acc_train = 67.2065 %
Iter 659   J = 0.61077   Acc_train = 67.1987 %
Iter 660   J = 0.61066   Acc_train = 67.2006 %
Iter 661   J = 0.61055   Acc_train = 67.2123 %
Iter 662   J = 0.61045   Acc_train = 67.2278 %
Iter 663   J = 0.61034   Acc_train = 67.2453 %
Iter 664   J = 0.61024   Acc_train = 67.255 %
Iter 665   J = 0.61013   Acc_train = 67.2608 %
Iter 666   J = 0.61003   Acc_train = 67.2705 %
Iter 667   J = 0.60992   Acc_train = 67.2744 %
Iter 668   J = 0.60982   Acc_train = 67.2822 %
Iter 669   J = 0.60971   Acc_train = 67.288 %
Iter 670   J = 0.60961   Acc_train = 67.3191 %
Iter 671   J = 0.6095   Acc_train = 67.3307 %
Iter 672   J = 0.6094   Acc_train = 67.3482 %
Iter 673   J = 0.60929   Acc_train = 67.356 %
Iter 674   J = 0.60918   Acc_train = 67.3599 %
Iter 675   J = 0.60908   Acc_train = 67.3657 %
Iter 676   J = 0.60897   Acc_train = 67.3929 %
Iter 677   J = 0.60887   Acc_train = 67.4123 %
Iter 678   J = 0.60876   Acc_train = 67.4336 %
Iter 679   J = 0.60866   Acc_train = 67.4453 %
Iter 680   J = 0.60855   Acc_train = 67.455 %
Iter 681   J = 0.60845   Acc_train = 67.4667 %
Iter 682   J = 0.60835   Acc_train = 67.4667 %
Iter 683   J = 0.60824   Acc_train = 67.4764 %
Iter 684   J = 0.60814   Acc_train = 67.5035 %
Iter 685   J = 0.60803   Acc_train = 67.521 %
Iter 686   J = 0.60793   Acc_train = 67.5424 %
Iter 687   J = 0.60782   Acc_train = 67.5599 %
Iter 688   J = 0.60772   Acc_train = 67.5851 %
Iter 689   J = 0.60761   Acc_train = 67.5929 %
Iter 690   J = 0.60751   Acc_train = 67.5967 %
Iter 691   J = 0.6074   Acc_train = 67.5967 %
Iter 692   J = 0.6073   Acc_train = 67.6162 %
Iter 693   J = 0.60719   Acc_train = 67.6472 %
Iter 694   J = 0.60709   Acc_train = 67.6531 %
Iter 695   J = 0.60698   Acc_train = 67.6569 %
Iter 696   J = 0.60688   Acc_train = 67.6492 %
Iter 697   J = 0.60678   Acc_train = 67.655 %
Iter 698   J = 0.60667   Acc_train = 67.6764 %
Iter 699   J = 0.60657   Acc_train = 67.6899 %
Iter 700   J = 0.60646   Acc_train = 67.7016 %
Iter 701   J = 0.60636   Acc_train = 67.7074 %
Iter 702   J = 0.60625   Acc_train = 67.7152 %
Iter 703   J = 0.60615   Acc_train = 67.7404 %
Iter 704   J = 0.60605   Acc_train = 67.754 %
Iter 705   J = 0.60594   Acc_train = 67.7754 %
Iter 706   J = 0.60584   Acc_train = 67.7754 %
Iter 707   J = 0.60573   Acc_train = 67.8006 %
Iter 708   J = 0.60563   Acc_train = 67.8045 %
Iter 709   J = 0.60553   Acc_train = 67.82 %
Iter 710   J = 0.60542   Acc_train = 67.8298 %
Iter 711   J = 0.60532   Acc_train = 67.8705 %
Iter 712   J = 0.60521   Acc_train = 67.8822 %
Iter 713   J = 0.60511   Acc_train = 67.8958 %
Iter 714   J = 0.60501   Acc_train = 67.9307 %
Iter 715   J = 0.6049   Acc_train = 67.9346 %
Iter 716   J = 0.6048   Acc_train = 67.9443 %
Iter 717   J = 0.6047   Acc_train = 67.9579 %
Iter 718   J = 0.60459   Acc_train = 67.9618 %
Iter 719   J = 0.60449   Acc_train = 67.9676 %
Iter 720   J = 0.60438   Acc_train = 67.9812 %
Iter 721   J = 0.60428   Acc_train = 67.9909 %
Iter 722   J = 0.60418   Acc_train = 68.0064 %
Iter 723   J = 0.60407   Acc_train = 68.0162 %
Iter 724   J = 0.60397   Acc_train = 68.0162 %
Iter 725   J = 0.60387   Acc_train = 68.022 %
Iter 726   J = 0.60376   Acc_train = 68.0317 %
Iter 727   J = 0.60366   Acc_train = 68.0414 %
Iter 728   J = 0.60356   Acc_train = 68.0608 %
Iter 729   J = 0.60345   Acc_train = 68.0783 %
Iter 730   J = 0.60335   Acc_train = 68.0841 %
Iter 731   J = 0.60325   Acc_train = 68.0899 %
Iter 732   J = 0.60314   Acc_train = 68.0938 %
Iter 733   J = 0.60304   Acc_train = 68.1055 %
Iter 734   J = 0.60294   Acc_train = 68.1132 %
Iter 735   J = 0.60283   Acc_train = 68.1113 %
Iter 736   J = 0.60273   Acc_train = 68.1229 %
Iter 737   J = 0.60263   Acc_train = 68.1346 %
Iter 738   J = 0.60252   Acc_train = 68.1307 %
Iter 739   J = 0.60242   Acc_train = 68.1462 %
Iter 740   J = 0.60232   Acc_train = 68.1521 %
Iter 741   J = 0.60222   Acc_train = 68.1696 %
Iter 742   J = 0.60211   Acc_train = 68.1812 %
Iter 743   J = 0.60201   Acc_train = 68.2064 %
Iter 744   J = 0.60191   Acc_train = 68.2103 %
Iter 745   J = 0.6018   Acc_train = 68.2297 %
Iter 746   J = 0.6017   Acc_train = 68.2492 %
Iter 747   J = 0.6016   Acc_train = 68.253 %
Iter 748   J = 0.6015   Acc_train = 68.2666 %
Iter 749   J = 0.60139   Acc_train = 68.2919 %
Iter 750   J = 0.60129   Acc_train = 68.2958 %
Iter 751   J = 0.60119   Acc_train = 68.3171 %
Iter 752   J = 0.60109   Acc_train = 68.3307 %
Iter 753   J = 0.60098   Acc_train = 68.3365 %
Iter 754   J = 0.60088   Acc_train = 68.3462 %
Iter 755   J = 0.60078   Acc_train = 68.3657 %
Iter 756   J = 0.60068   Acc_train = 68.3812 %
Iter 757   J = 0.60057   Acc_train = 68.3928 %
Iter 758   J = 0.60047   Acc_train = 68.4026 %
Iter 759   J = 0.60037   Acc_train = 68.4045 %
Iter 760   J = 0.60027   Acc_train = 68.4123 %
Iter 761   J = 0.60017   Acc_train = 68.4181 %
Iter 762   J = 0.60006   Acc_train = 68.4239 %
Iter 763   J = 0.59996   Acc_train = 68.4259 %
Iter 764   J = 0.59986   Acc_train = 68.4472 %
Iter 765   J = 0.59976   Acc_train = 68.4589 %
Iter 766   J = 0.59966   Acc_train = 68.4627 %
Iter 767   J = 0.59955   Acc_train = 68.486 %
Iter 768   J = 0.59945   Acc_train = 68.4958 %
Iter 769   J = 0.59935   Acc_train = 68.5055 %
Iter 770   J = 0.59925   Acc_train = 68.5191 %
Iter 771   J = 0.59915   Acc_train = 68.5385 %
Iter 772   J = 0.59904   Acc_train = 68.5326 %
Iter 773   J = 0.59894   Acc_train = 68.5482 %
Iter 774   J = 0.59884   Acc_train = 68.5521 %
Iter 775   J = 0.59874   Acc_train = 68.5618 %
Iter 776   J = 0.59864   Acc_train = 68.5637 %
Iter 777   J = 0.59854   Acc_train = 68.5773 %
Iter 778   J = 0.59844   Acc_train = 68.6064 %
Iter 779   J = 0.59833   Acc_train = 68.6278 %
Iter 780   J = 0.59823   Acc_train = 68.6375 %
Iter 781   J = 0.59813   Acc_train = 68.6453 %
Iter 782   J = 0.59803   Acc_train = 68.6627 %
Iter 783   J = 0.59793   Acc_train = 68.6725 %
Iter 784   J = 0.59783   Acc_train = 68.6705 %
Iter 785   J = 0.59773   Acc_train = 68.6919 %
Iter 786   J = 0.59763   Acc_train = 68.6996 %
Iter 787   J = 0.59753   Acc_train = 68.7113 %
Iter 788   J = 0.59742   Acc_train = 68.7191 %
Iter 789   J = 0.59732   Acc_train = 68.7307 %
Iter 790   J = 0.59722   Acc_train = 68.7404 %
Iter 791   J = 0.59712   Acc_train = 68.754 %
Iter 792   J = 0.59702   Acc_train = 68.754 %
Iter 793   J = 0.59692   Acc_train = 68.7676 %
Iter 794   J = 0.59682   Acc_train = 68.787 %
Iter 795   J = 0.59672   Acc_train = 68.8084 %
Iter 796   J = 0.59662   Acc_train = 68.8181 %
Iter 797   J = 0.59652   Acc_train = 68.8278 %
Iter 798   J = 0.59642   Acc_train = 68.8375 %
Iter 799   J = 0.59632   Acc_train = 68.8569 %
Iter 800   J = 0.59622   Acc_train = 68.8724 %
Iter 801   J = 0.59612   Acc_train = 68.8763 %
Iter 802   J = 0.59602   Acc_train = 68.8822 %
Iter 803   J = 0.59592   Acc_train = 68.888 %
Iter 804   J = 0.59582   Acc_train = 68.8822 %
Iter 805   J = 0.59572   Acc_train = 68.8977 %
Iter 806   J = 0.59562   Acc_train = 68.9152 %
Iter 807   J = 0.59552   Acc_train = 68.9191 %
Iter 808   J = 0.59542   Acc_train = 68.9307 %
Iter 809   J = 0.59532   Acc_train = 68.954 %
Iter 810   J = 0.59522   Acc_train = 68.9598 %
Iter 811   J = 0.59512   Acc_train = 68.9812 %
Iter 812   J = 0.59502   Acc_train = 68.9851 %
Iter 813   J = 0.59492   Acc_train = 68.9928 %
Iter 814   J = 0.59482   Acc_train = 69.0084 %
Iter 815   J = 0.59472   Acc_train = 69.0161 %
Iter 816   J = 0.59462   Acc_train = 69.0317 %
Iter 817   J = 0.59452   Acc_train = 69.0336 %
Iter 818   J = 0.59442   Acc_train = 69.0375 %
Iter 819   J = 0.59432   Acc_train = 69.0453 %
Iter 820   J = 0.59422   Acc_train = 69.0589 %
Iter 821   J = 0.59412   Acc_train = 69.0569 %
Iter 822   J = 0.59402   Acc_train = 69.0705 %
Iter 823   J = 0.59393   Acc_train = 69.0919 %
Iter 824   J = 0.59383   Acc_train = 69.0996 %
Iter 825   J = 0.59373   Acc_train = 69.1132 %
Iter 826   J = 0.59363   Acc_train = 69.1132 %
Iter 827   J = 0.59353   Acc_train = 69.121 %
Iter 828   J = 0.59343   Acc_train = 69.1326 %
Iter 829   J = 0.59333   Acc_train = 69.1385 %
Iter 830   J = 0.59324   Acc_train = 69.1676 %
Iter 831   J = 0.59314   Acc_train = 69.187 %
Iter 832   J = 0.59304   Acc_train = 69.2064 %
Iter 833   J = 0.59294   Acc_train = 69.222 %
Iter 834   J = 0.59284   Acc_train = 69.2433 %
Iter 835   J = 0.59274   Acc_train = 69.255 %
Iter 836   J = 0.59265   Acc_train = 69.2472 %
Iter 837   J = 0.59255   Acc_train = 69.2627 %
Iter 838   J = 0.59245   Acc_train = 69.2763 %
Iter 839   J = 0.59235   Acc_train = 69.2957 %
Iter 840   J = 0.59225   Acc_train = 69.3055 %
Iter 841   J = 0.59216   Acc_train = 69.3268 %
Iter 842   J = 0.59206   Acc_train = 69.3365 %
Iter 843   J = 0.59196   Acc_train = 69.3462 %
Iter 844   J = 0.59186   Acc_train = 69.3559 %
Iter 845   J = 0.59177   Acc_train = 69.3618 %
Iter 846   J = 0.59167   Acc_train = 69.3637 %
Iter 847   J = 0.59157   Acc_train = 69.3734 %
Iter 848   J = 0.59147   Acc_train = 69.3792 %
Iter 849   J = 0.59138   Acc_train = 69.3831 %
Iter 850   J = 0.59128   Acc_train = 69.3987 %
Iter 851   J = 0.59118   Acc_train = 69.42 %
Iter 852   J = 0.59109   Acc_train = 69.4297 %
Iter 853   J = 0.59099   Acc_train = 69.4433 %
Iter 854   J = 0.59089   Acc_train = 69.4569 %
Iter 855   J = 0.5908   Acc_train = 69.4744 %
Iter 856   J = 0.5907   Acc_train = 69.488 %
Iter 857   J = 0.5906   Acc_train = 69.4938 %
Iter 858   J = 0.59051   Acc_train = 69.5054 %
Iter 859   J = 0.59041   Acc_train = 69.5229 %
Iter 860   J = 0.59031   Acc_train = 69.5287 %
Iter 861   J = 0.59022   Acc_train = 69.5423 %
Iter 862   J = 0.59012   Acc_train = 69.5579 %
Iter 863   J = 0.59003   Acc_train = 69.5676 %
Iter 864   J = 0.58993   Acc_train = 69.5715 %
Iter 865   J = 0.58983   Acc_train = 69.6006 %
Iter 866   J = 0.58974   Acc_train = 69.5948 %
Iter 867   J = 0.58964   Acc_train = 69.6181 %
Iter 868   J = 0.58955   Acc_train = 69.6336 %
Iter 869   J = 0.58946   Acc_train = 69.6336 %
Iter 870   J = 0.58937   Acc_train = 69.6938 %
Iter 871   J = 0.58928   Acc_train = 69.6161 %
Iter 872   J = 0.58921   Acc_train = 69.7113 %
Iter 873   J = 0.58915   Acc_train = 69.6006 %
Iter 874   J = 0.58913   Acc_train = 69.6239 %
Iter 875   J = 0.58919   Acc_train = 69.6491 %
Iter 876   J = 0.5894   Acc_train = 69.6025 %
Iter 877   J = 0.58992   Acc_train = 69.4705 %
Iter 878   J = 0.59103   Acc_train = 69.2899 %
Iter 879   J = 0.59337   Acc_train = 68.6336 %
Iter 880   J = 0.59795   Acc_train = 68.2045 %
Iter 881   J = 0.60721   Acc_train = 66.5133 %
Iter 882   J = 0.62354   Acc_train = 64.9444 %
Iter 883   J = 0.65373   Acc_train = 61.8939 %
Iter 884   J = 0.69276   Acc_train = 58.8707 %
Iter 885   J = 0.74822   Acc_train = 57.2455 %
Iter 886   J = 0.77496   Acc_train = 53.9776 %
Iter 887   J = 0.80983   Acc_train = 55.6436 %
Iter 888   J = 0.79331   Acc_train = 52.966 %
Iter 889   J = 0.80345   Acc_train = 55.7212 %
Iter 890   J = 0.7789   Acc_train = 53.4223 %
Iter 891   J = 0.77744   Acc_train = 56.2047 %
Iter 892   J = 0.7572   Acc_train = 54.2805 %
Iter 893   J = 0.74832   Acc_train = 56.8785 %
Iter 894   J = 0.73233   Acc_train = 55.5581 %
Iter 895   J = 0.71936   Acc_train = 57.6979 %
Iter 896   J = 0.70619   Acc_train = 57.0105 %
Iter 897   J = 0.69268   Acc_train = 58.7387 %
Iter 898   J = 0.68172   Acc_train = 58.7542 %
Iter 899   J = 0.67018   Acc_train = 60.0124 %
Iter 900   J = 0.66149   Acc_train = 60.3775 %
Iter 901   J = 0.65277   Acc_train = 61.2745 %
Iter 902   J = 0.64636   Acc_train = 61.7483 %
Iter 903   J = 0.64023   Acc_train = 62.3328 %
Iter 904   J = 0.63577   Acc_train = 63.0415 %
Iter 905   J = 0.63166   Acc_train = 63.1133 %
Iter 906   J = 0.6287   Acc_train = 64.0725 %
Iter 907   J = 0.62606   Acc_train = 63.756 %
Iter 908   J = 0.62423   Acc_train = 64.6648 %
Iter 909   J = 0.62266   Acc_train = 64.1444 %
Iter 910   J = 0.62165   Acc_train = 64.9716 %
Iter 911   J = 0.62087   Acc_train = 64.356 %
Iter 912   J = 0.62049   Acc_train = 65.1249 %
Iter 913   J = 0.62032   Acc_train = 64.4356 %
Iter 914   J = 0.62042   Acc_train = 65.1114 %
Iter 915   J = 0.62073   Acc_train = 64.4395 %
Iter 916   J = 0.62118   Acc_train = 65.022 %
Iter 917   J = 0.62184   Acc_train = 64.356 %
Iter 918   J = 0.62254   Acc_train = 64.9036 %
Iter 919   J = 0.62344   Acc_train = 64.2201 %
Iter 920   J = 0.62425   Acc_train = 64.6667 %
Iter 921   J = 0.62527   Acc_train = 64.0725 %
Iter 922   J = 0.62605   Acc_train = 64.4259 %
Iter 923   J = 0.62706   Acc_train = 63.8628 %
Iter 924   J = 0.62771   Acc_train = 64.2026 %
Iter 925   J = 0.62859   Acc_train = 63.7619 %
Iter 926   J = 0.629   Acc_train = 64.024 %
Iter 927   J = 0.62967   Acc_train = 63.6376 %
Iter 928   J = 0.6298   Acc_train = 63.9463 %
Iter 929   J = 0.63021   Acc_train = 63.5832 %
Iter 930   J = 0.63005   Acc_train = 63.8997 %
Iter 931   J = 0.63021   Acc_train = 63.5968 %
Iter 932   J = 0.62979   Acc_train = 63.9347 %
Iter 933   J = 0.62975   Acc_train = 63.6376 %
Iter 934   J = 0.62915   Acc_train = 63.9968 %
Iter 935   J = 0.62895   Acc_train = 63.7017 %
Iter 936   J = 0.62823   Acc_train = 64.1366 %
Iter 937   J = 0.62796   Acc_train = 63.8104 %
Iter 938   J = 0.62718   Acc_train = 64.2687 %
Iter 939   J = 0.62688   Acc_train = 63.9599 %
Iter 940   J = 0.62609   Acc_train = 64.424 %
Iter 941   J = 0.62582   Acc_train = 64.0648 %
Iter 942   J = 0.62506   Acc_train = 64.558 %
Iter 943   J = 0.62484   Acc_train = 64.1735 %
Iter 944   J = 0.62414   Acc_train = 64.6609 %
Iter 945   J = 0.62398   Acc_train = 64.2454 %
Iter 946   J = 0.62334   Acc_train = 64.7347 %
Iter 947   J = 0.62327   Acc_train = 64.3017 %
Iter 948   J = 0.62269   Acc_train = 64.8143 %
Iter 949   J = 0.62271   Acc_train = 64.3599 %
Iter 950   J = 0.62219   Acc_train = 64.8842 %
Iter 951   J = 0.62228   Acc_train = 64.4162 %
Iter 952   J = 0.6218   Acc_train = 64.9502 %
Iter 953   J = 0.62196   Acc_train = 64.4706 %
Iter 954   J = 0.62152   Acc_train = 64.9987 %
Iter 955   J = 0.62174   Acc_train = 64.5191 %
Iter 956   J = 0.62132   Acc_train = 65.0317 %
Iter 957   J = 0.62159   Acc_train = 64.5386 %
Iter 958   J = 0.62118   Acc_train = 65.057 %
Iter 959   J = 0.62148   Acc_train = 64.5347 %
Iter 960   J = 0.62106   Acc_train = 65.0648 %
Iter 961   J = 0.62139   Acc_train = 64.558 %
Iter 962   J = 0.62097   Acc_train = 65.0764 %
Iter 963   J = 0.62131   Acc_train = 64.5716 %
Iter 964   J = 0.62086   Acc_train = 65.1016 %
Iter 965   J = 0.62121   Acc_train = 64.591 %
